chr	pos
chrX	246266
chrX	246303
chrX	246407
chrX	246420
chrX	246591
chrX	246652
chrX	247029
chrX	247088
chrX	247484
chrX	247668
chrX	247893
chrX	248379
chrX	248611
chrX	248893
chrX	249801
chrX	249990
chrX	250158
chrX	250174
chrX	250812
chrX	251498
chrX	251884
chrX	252393
chrX	252733
chrX	252960
chrX	253378
chrX	253393
chrX	253405
chrX	253440
chrX	254492
chrX	254503
chrX	255496
chrX	256964
chrX	257445
chrX	258022
chrX	258292
chrX	258301
chrX	259182
chrX	259357
chrX	260627
chrX	260920
chrX	261296
chrX	261413
chrX	261829
chrX	261902
chrX	262115
chrX	262236
chrX	262565
chrX	263201
chrX	263540
chrX	263687
chrX	263723
chrX	264194
chrX	264272
chrX	264790
chrX	265353
chrX	265456
chrX	265530
chrX	265874
chrX	266570
chrX	267977
chrX	269832
chrX	269989
chrX	275124
chrX	275495
chrX	275537
chrX	275597
chrX	276470
chrX	279207
chrX	281289
chrX	282456
chrX	282525
chrX	282729
chrX	283056
chrX	283650
chrX	284933
chrX	285086
chrX	285553
chrX	287043
chrX	287517
chrX	288142
chrX	288305
chrX	290364
chrX	290444
chrX	290520
chrX	290542
chrX	291165
chrX	291251
chrX	291438
chrX	291846
chrX	291927
chrX	292117
chrX	292331
chrX	292376
chrX	292672
chrX	292848
chrX	292958
chrX	293070
chrX	293517
chrX	293664
chrX	294039
chrX	294093
chrX	294234
chrX	294473
chrX	294549
chrX	294827
chrX	294947
chrX	294972
chrX	295154
chrX	295294
chrX	296895
chrX	296919
chrX	296966
chrX	297012
chrX	297025
chrX	297331
chrX	297650
chrX	298833
chrX	299141
chrX	299346
chrX	299490
chrX	299496
chrX	299551
chrX	299757
chrX	299820
chrX	299961
chrX	300176
chrX	300732
chrX	302882
chrX	303556
chrX	303780
chrX	304262
chrX	305635
chrX	307287
chrX	310843
chrX	310994
chrX	311840
chrX	311915
chrX	312940
chrX	313670
chrX	313793
chrX	313822
chrX	313829
chrX	313947
chrX	318240
chrX	318543
chrX	318923
chrX	319781
chrX	319840
chrX	319952
chrX	320192
chrX	322508
chrX	322729
chrX	322730
chrX	322763
chrX	323361
chrX	323385
chrX	323703
chrX	324264
chrX	324792
chrX	324924
chrX	325332
chrX	325758
chrX	325860
chrX	326091
chrX	326497
chrX	326617
chrX	326683
chrX	326989
chrX	327809
chrX	327946
chrX	329192
chrX	330050
chrX	330144
chrX	330372
chrX	330767
chrX	331031
chrX	331044
chrX	331064
chrX	331109
chrX	332597
chrX	332621
chrX	333136
chrX	334264
chrX	334681
chrX	336383
chrX	336512
chrX	336551
chrX	336725
chrX	336755
chrX	337050
chrX	337436
chrX	338993
chrX	339050
chrX	339426
chrX	339446
chrX	339451
chrX	340014
chrX	340737
chrX	341797
chrX	343445
chrX	343823
chrX	343856
chrX	345365
chrX	348200
chrX	348584
chrX	349384
chrX	349943
chrX	352052
chrX	352608
chrX	352620
chrX	353747
chrX	353754
chrX	353826
chrX	353839
chrX	353862
chrX	353943
chrX	354215
chrX	354679
chrX	354683
chrX	354692
chrX	354975
chrX	355601
chrX	356129
chrX	356605
chrX	356743
chrX	356833
chrX	357097
chrX	358208
chrX	358213
chrX	358215
chrX	358315
chrX	358354
chrX	358391
chrX	359301
chrX	359404
chrX	359445
chrX	359825
chrX	360306
chrX	360333
chrX	360588
chrX	362886
chrX	363726
chrX	364407
chrX	364569
chrX	365807
chrX	366855
chrX	366948
chrX	366966
chrX	367399
chrX	369324
chrX	370407
chrX	374698
chrX	375069
chrX	375290
chrX	375298
chrX	375929
chrX	376379
chrX	377800
chrX	378111
chrX	378131
chrX	378171
chrX	378185
chrX	378204
chrX	378208
chrX	378211
chrX	378252
chrX	378557
chrX	379232
chrX	380394
chrX	384523
chrX	384853
chrX	384940
chrX	384973
chrX	385072
chrX	385354
chrX	386167
chrX	388388
chrX	389732
chrX	389780
chrX	390043
chrX	390044
chrX	391817
chrX	393423
chrX	394692
chrX	394713
chrX	396515
chrX	396551
chrX	396723
chrX	397093
chrX	397295
chrX	397497
chrX	399363
chrX	400388
chrX	400497
chrX	401648
chrX	403403
chrX	403967
chrX	406673
chrX	407535
chrX	410563
chrX	410980
chrX	412419
chrX	412914
chrX	413049
chrX	415541
chrX	416411
chrX	417033
chrX	417428
chrX	417470
chrX	419397
chrX	421994
chrX	425083
chrX	425108
chrX	426869
chrX	427445
chrX	428258
chrX	431392
chrX	431409
chrX	433686
chrX	435102
chrX	435254
chrX	438766
chrX	440601
chrX	442545
chrX	443196
chrX	444969
chrX	445395
chrX	445696
chrX	445741
chrX	445825
chrX	447638
chrX	448922
chrX	450888
chrX	451295
chrX	451760
chrX	453005
chrX	453323
chrX	455168
chrX	456084
chrX	456085
chrX	456997
chrX	457913
chrX	459433
chrX	462490
chrX	462835
chrX	462930
chrX	463086
chrX	463257
chrX	463516
chrX	463561
chrX	463641
chrX	465795
chrX	467199
chrX	467589
chrX	468087
chrX	468122
chrX	470664
chrX	471486
chrX	472163
chrX	472791
chrX	476624
chrX	476706
chrX	483963
chrX	484073
chrX	484566
chrX	486724
chrX	487716
chrX	487992
chrX	489283
chrX	490924
chrX	492486
chrX	492678
chrX	496029
chrX	499043
chrX	500159
chrX	501448
chrX	502192
chrX	502260
chrX	502471
chrX	502696
chrX	502798
chrX	503332
chrX	503880
chrX	504644
chrX	505156
chrX	505297
chrX	505396
chrX	506574
chrX	506903
chrX	508366
chrX	508525
chrX	508682
chrX	508859
chrX	509110
chrX	509746
chrX	510201
chrX	510323
chrX	510812
chrX	510914
chrX	512096
chrX	513764
chrX	513858
chrX	514978
chrX	516694
chrX	516695
chrX	516707
chrX	518465
chrX	518528
chrX	519377
chrX	520853
chrX	521282
chrX	524404
chrX	528913
chrX	529045
chrX	529374
chrX	529383
chrX	529470
chrX	529549
chrX	529640
chrX	529795
chrX	530079
chrX	531521
chrX	531568
chrX	531599
chrX	531747
chrX	531751
chrX	531946
chrX	531953
chrX	532003
chrX	533424
chrX	534224
chrX	534296
chrX	535682
chrX	535766
chrX	537677
chrX	537808
chrX	539652
chrX	542113
chrX	542131
chrX	542293
chrX	542308
chrX	542637
chrX	543104
chrX	543250
chrX	544523
chrX	546704
chrX	546803
chrX	546863
chrX	547730
chrX	550587
chrX	550609
chrX	551409
chrX	551577
chrX	551614
chrX	553604
chrX	553782
chrX	553828
chrX	554895
chrX	555723
chrX	556720
chrX	556864
chrX	557221
chrX	558253
chrX	558558
chrX	558652
chrX	558676
chrX	559813
chrX	561590
chrX	562775
chrX	562979
chrX	564818
chrX	565262
chrX	565364
chrX	565373
chrX	565457
chrX	565667
chrX	566045
chrX	566114
chrX	567462
chrX	568992
chrX	571651
chrX	572041
chrX	572450
chrX	573325
chrX	574073
chrX	574091
chrX	574115
chrX	576835
chrX	576915
chrX	576987
chrX	577019
chrX	577387
chrX	577732
chrX	578056
chrX	578407
chrX	578943
chrX	579112
chrX	580104
chrX	580119
chrX	580696
chrX	582462
chrX	584209
chrX	584485
chrX	584584
chrX	584590
chrX	584641
chrX	584922
chrX	585641
chrX	586948
chrX	588360
chrX	589418
chrX	589982
chrX	592363
chrX	594047
chrX	594199
chrX	594711
chrX	594733
chrX	596318
chrX	598115
chrX	602469
chrX	604040
chrX	604069
chrX	604156
chrX	604715
chrX	604788
chrX	604929
chrX	605547
chrX	606285
chrX	606367
chrX	606409
chrX	606410
chrX	606479
chrX	607262
chrX	607387
chrX	607434
chrX	607442
chrX	607458
chrX	607523
chrX	607636
chrX	607672
chrX	607750
chrX	608120
chrX	608299
chrX	608521
chrX	610450
chrX	611484
chrX	612134
chrX	612199
chrX	614058
chrX	614663
chrX	614716
chrX	614889
chrX	615149
chrX	615340
chrX	615743
chrX	615792
chrX	616200
chrX	617775
chrX	617903
chrX	618202
chrX	618797
chrX	620064
chrX	620371
chrX	621875
chrX	622424
chrX	624474
chrX	625035
chrX	625188
chrX	625191
chrX	626625
chrX	627062
chrX	627948
chrX	628038
chrX	628044
chrX	628897
chrX	629134
chrX	629316
chrX	629482
chrX	630419
chrX	630716
chrX	630728
chrX	631286
chrX	631978
chrX	634423
chrX	634657
chrX	635444
chrX	636485
chrX	637056
chrX	637574
chrX	639136
chrX	639270
chrX	639288
chrX	639321
chrX	639332
chrX	639333
chrX	639618
chrX	639731
chrX	639986
chrX	640236
chrX	640392
chrX	640718
chrX	641019
chrX	641050
chrX	641631
chrX	642375
chrX	642510
chrX	643441
chrX	643548
chrX	644952
chrX	646377
chrX	646464
chrX	646557
chrX	646873
chrX	647136
chrX	648638
chrX	649659
chrX	649976
chrX	650265
chrX	650270
chrX	650299
chrX	650350
chrX	650707
chrX	651009
chrX	651374
chrX	652783
chrX	653144
chrX	653249
chrX	654221
chrX	654625
chrX	655074
chrX	655282
chrX	655382
chrX	655670
chrX	657067
chrX	657109
chrX	657265
chrX	657541
chrX	657710
chrX	657928
chrX	659016
chrX	659425
chrX	659775
chrX	659931
chrX	660546
chrX	661050
chrX	661230
chrX	661370
chrX	661920
chrX	661926
chrX	663534
chrX	665027
chrX	665597
chrX	666046
chrX	666422
chrX	666622
chrX	666742
chrX	667152
chrX	667389
chrX	667452
chrX	668331
chrX	668873
chrX	670398
chrX	670831
chrX	671129
chrX	673554
chrX	675709
chrX	677087
chrX	677391
chrX	677952
chrX	678464
chrX	678652
chrX	681843
chrX	683353
chrX	683975
chrX	684348
chrX	684510
chrX	685154
chrX	685208
chrX	686433
chrX	687329
chrX	687612
chrX	689090
chrX	689592
chrX	689796
chrX	691035
chrX	693120
chrX	694743
chrX	696080
chrX	698028
chrX	698785
chrX	699058
chrX	699108
chrX	699217
chrX	699340
chrX	701241
chrX	701478
chrX	701944
chrX	702870
chrX	702874
chrX	703327
chrX	703814
chrX	703858
chrX	703893
chrX	704768
chrX	704987
chrX	705917
chrX	708329
chrX	708426
chrX	708504
chrX	708614
chrX	708644
chrX	709369
chrX	709864
chrX	711399
chrX	712319
chrX	712403
chrX	712580
chrX	712640
chrX	712726
chrX	712728
chrX	712951
chrX	712983
chrX	713263
chrX	713510
chrX	716566
chrX	716901
chrX	717188
chrX	717437
chrX	717517
chrX	720040
chrX	720763
chrX	721243
chrX	721387
chrX	721412
chrX	721626
chrX	721671
chrX	721886
chrX	723534
chrX	723909
chrX	724397
chrX	724641
chrX	724642
chrX	724657
chrX	724711
chrX	724901
chrX	724987
chrX	725123
chrX	725433
chrX	725475
chrX	725705
chrX	725767
chrX	725776
chrX	725808
chrX	726401
chrX	727369
chrX	728336
chrX	728402
chrX	728473
chrX	729142
chrX	730795
chrX	736916
chrX	737472
chrX	737720
chrX	738075
chrX	740179
chrX	740193
chrX	740238
chrX	740363
chrX	740373
chrX	740403
chrX	740493
chrX	741616
chrX	741671
chrX	743116
chrXI	237
chrXI	581
chrXI	704
chrXI	755
chrXI	1067
chrXI	1284
chrXI	1305
chrXI	1381
chrXI	1396
chrXI	1679
chrXI	1813
chrXI	2326
chrXI	2483
chrXI	2734
chrXI	2849
chrXI	3107
chrXI	3207
chrXI	3224
chrXI	3299
chrXI	5655
chrXI	5928
chrXI	7651
chrXI	7691
chrXI	7726
chrXI	8174
chrXI	8368
chrXI	8651
chrXI	8828
chrXI	8855
chrXI	8856
chrXI	8893
chrXI	8980
chrXI	10540
chrXI	10969
chrXI	16008
chrXI	16053
chrXI	16142
chrXI	16263
chrXI	16677
chrXI	17206
chrXI	18574
chrXI	18850
chrXI	18852
chrXI	19206
chrXI	19491
chrXI	19537
chrXI	20142
chrXI	20395
chrXI	20955
chrXI	21006
chrXI	21194
chrXI	22075
chrXI	22088
chrXI	23064
chrXI	24291
chrXI	24307
chrXI	24330
chrXI	24333
chrXI	24349
chrXI	24357
chrXI	24438
chrXI	25154
chrXI	25349
chrXI	26043
chrXI	27322
chrXI	28487
chrXI	28551
chrXI	29680
chrXI	29986
chrXI	30016
chrXI	30025
chrXI	31185
chrXI	31804
chrXI	32204
chrXI	32644
chrXI	32862
chrXI	32956
chrXI	34404
chrXI	35136
chrXI	35608
chrXI	36243
chrXI	36249
chrXI	36393
chrXI	36454
chrXI	36537
chrXI	36594
chrXI	36900
chrXI	37524
chrXI	37530
chrXI	37551
chrXI	37590
chrXI	37998
chrXI	39899
chrXI	40998
chrXI	42738
chrXI	42807
chrXI	42834
chrXI	42835
chrXI	43668
chrXI	44334
chrXI	45765
chrXI	46134
chrXI	46275
chrXI	46282
chrXI	46444
chrXI	47225
chrXI	47241
chrXI	47435
chrXI	48808
chrXI	51299
chrXI	54420
chrXI	58239
chrXI	61076
chrXI	63525
chrXI	64590
chrXI	64947
chrXI	65922
chrXI	66233
chrXI	66546
chrXI	66663
chrXI	67187
chrXI	67386
chrXI	67440
chrXI	67755
chrXI	67816
chrXI	67844
chrXI	67998
chrXI	68117
chrXI	68184
chrXI	68250
chrXI	68447
chrXI	68563
chrXI	68580
chrXI	68859
chrXI	69153
chrXI	69662
chrXI	69696
chrXI	69964
chrXI	70540
chrXI	70690
chrXI	70711
chrXI	71199
chrXI	72294
chrXI	72431
chrXI	72594
chrXI	73279
chrXI	74052
chrXI	74090
chrXI	74223
chrXI	74535
chrXI	74561
chrXI	76804
chrXI	77759
chrXI	77827
chrXI	78341
chrXI	78708
chrXI	79688
chrXI	79772
chrXI	80724
chrXI	81406
chrXI	81976
chrXI	82441
chrXI	82621
chrXI	83745
chrXI	83746
chrXI	83753
chrXI	83830
chrXI	83853
chrXI	83889
chrXI	83901
chrXI	84057
chrXI	84078
chrXI	84384
chrXI	84611
chrXI	85003
chrXI	85522
chrXI	85801
chrXI	86206
chrXI	87002
chrXI	89124
chrXI	89285
chrXI	90349
chrXI	90412
chrXI	92145
chrXI	92193
chrXI	92272
chrXI	93352
chrXI	94372
chrXI	97362
chrXI	97410
chrXI	98046
chrXI	98124
chrXI	98608
chrXI	99008
chrXI	103508
chrXI	103649
chrXI	103928
chrXI	106209
chrXI	106986
chrXI	108780
chrXI	110746
chrXI	111265
chrXI	112039
chrXI	112062
chrXI	113884
chrXI	114199
chrXI	114400
chrXI	115293
chrXI	115499
chrXI	115962
chrXI	115995
chrXI	117198
chrXI	120989
chrXI	124463
chrXI	125207
chrXI	125483
chrXI	127196
chrXI	129844
chrXI	131399
chrXI	132152
chrXI	132155
chrXI	132257
chrXI	132287
chrXI	132298
chrXI	132731
chrXI	133991
chrXI	136268
chrXI	136898
chrXI	137177
chrXI	137180
chrXI	137228
chrXI	137300
chrXI	137342
chrXI	137500
chrXI	138829
chrXI	141163
chrXI	141227
chrXI	141809
chrXI	144520
chrXI	145687
chrXI	145832
chrXI	145993
chrXI	146213
chrXI	146606
chrXI	146915
chrXI	146919
chrXI	148063
chrXI	148284
chrXI	148617
chrXI	149114
chrXI	149142
chrXI	149176
chrXI	149344
chrXI	153726
chrXI	155185
chrXI	155819
chrXI	158228
chrXI	158549
chrXI	159489
chrXI	159495
chrXI	159705
chrXI	159741
chrXI	160401
chrXI	160661
chrXI	161493
chrXI	161769
chrXI	162583
chrXI	162589
chrXI	163473
chrXI	164853
chrXI	164859
chrXI	165249
chrXI	165754
chrXI	166774
chrXI	168162
chrXI	168464
chrXI	171742
chrXI	173878
chrXI	174085
chrXI	176335
chrXI	177209
chrXI	177965
chrXI	178613
chrXI	179179
chrXI	179200
chrXI	179783
chrXI	180074
chrXI	180128
chrXI	180524
chrXI	180583
chrXI	181933
chrXI	182950
chrXI	184772
chrXI	190193
chrXI	190747
chrXI	190915
chrXI	191290
chrXI	191609
chrXI	191928
chrXI	192038
chrXI	192187
chrXI	192706
chrXI	192713
chrXI	192718
chrXI	193314
chrXI	193727
chrXI	193829
chrXI	195507
chrXI	196937
chrXI	197099
chrXI	198458
chrXI	199373
chrXI	199443
chrXI	199502
chrXI	199547
chrXI	199802
chrXI	200248
chrXI	200367
chrXI	200552
chrXI	200616
chrXI	200708
chrXI	200767
chrXI	200776
chrXI	200798
chrXI	201376
chrXI	201727
chrXI	202631
chrXI	203125
chrXI	205160
chrXI	205207
chrXI	207179
chrXI	209467
chrXI	209488
chrXI	209743
chrXI	209983
chrXI	211081
chrXI	212173
chrXI	212189
chrXI	212630
chrXI	213480
chrXI	213763
chrXI	215965
chrXI	216046
chrXI	216924
chrXI	217111
chrXI	219481
chrXI	219692
chrXI	219742
chrXI	219865
chrXI	220166
chrXI	220647
chrXI	221455
chrXI	221497
chrXI	224949
chrXI	225168
chrXI	225480
chrXI	227322
chrXI	227408
chrXI	227793
chrXI	227955
chrXI	228015
chrXI	230208
chrXI	230894
chrXI	231899
chrXI	232523
chrXI	232667
chrXI	232793
chrXI	234119
chrXI	234462
chrXI	235797
chrXI	236129
chrXI	236227
chrXI	236539
chrXI	236884
chrXI	237250
chrXI	237287
chrXI	237351
chrXI	237525
chrXI	237528
chrXI	239120
chrXI	239145
chrXI	239221
chrXI	240139
chrXI	240429
chrXI	241060
chrXI	241692
chrXI	243211
chrXI	243364
chrXI	246068
chrXI	246131
chrXI	247882
chrXI	247896
chrXI	247983
chrXI	248004
chrXI	248487
chrXI	248727
chrXI	251136
chrXI	252204
chrXI	252870
chrXI	252887
chrXI	254579
chrXI	256761
chrXI	261069
chrXI	261093
chrXI	261359
chrXI	262447
chrXI	265175
chrXI	266175
chrXI	266211
chrXI	267171
chrXI	267180
chrXI	267528
chrXI	267639
chrXI	267702
chrXI	267738
chrXI	267822
chrXI	269100
chrXI	269184
chrXI	269383
chrXI	269563
chrXI	270096
chrXI	270883
chrXI	270990
chrXI	271048
chrXI	271156
chrXI	271696
chrXI	273068
chrXI	273558
chrXI	274155
chrXI	274276
chrXI	274968
chrXI	275360
chrXI	275624
chrXI	276092
chrXI	276098
chrXI	276275
chrXI	276368
chrXI	276968
chrXI	277106
chrXI	277663
chrXI	277694
chrXI	277754
chrXI	278102
chrXI	278179
chrXI	278756
chrXI	278762
chrXI	278902
chrXI	279017
chrXI	279067
chrXI	279099
chrXI	280163
chrXI	280749
chrXI	281006
chrXI	281172
chrXI	281307
chrXI	282240
chrXI	282982
chrXI	283495
chrXI	283710
chrXI	284248
chrXI	284714
chrXI	285383
chrXI	286522
chrXI	287380
chrXI	287715
chrXI	288830
chrXI	288934
chrXI	289966
chrXI	292877
chrXI	293043
chrXI	294093
chrXI	294837
chrXI	295849
chrXI	297401
chrXI	297561
chrXI	298637
chrXI	299707
chrXI	300808
chrXI	300931
chrXI	301822
chrXI	302051
chrXI	302114
chrXI	302911
chrXI	303330
chrXI	303363
chrXI	303510
chrXI	303647
chrXI	304331
chrXI	306530
chrXI	306732
chrXI	307166
chrXI	307341
chrXI	307722
chrXI	308031
chrXI	309694
chrXI	309695
chrXI	310507
chrXI	311030
chrXI	311077
chrXI	311590
chrXI	313365
chrXI	313486
chrXI	313507
chrXI	313513
chrXI	313544
chrXI	313757
chrXI	313862
chrXI	314119
chrXI	314163
chrXI	314746
chrXI	314766
chrXI	315069
chrXI	315893
chrXI	318978
chrXI	319011
chrXI	322047
chrXI	322176
chrXI	322974
chrXI	323187
chrXI	323380
chrXI	323761
chrXI	324286
chrXI	325756
chrXI	328041
chrXI	328102
chrXI	328292
chrXI	329573
chrXI	329955
chrXI	332101
chrXI	332298
chrXI	333073
chrXI	333577
chrXI	334135
chrXI	334735
chrXI	334980
chrXI	335143
chrXI	335383
chrXI	335408
chrXI	335465
chrXI	335606
chrXI	336012
chrXI	336059
chrXI	336457
chrXI	336540
chrXI	336698
chrXI	337206
chrXI	337857
chrXI	338056
chrXI	339113
chrXI	340007
chrXI	340064
chrXI	340583
chrXI	341641
chrXI	342298
chrXI	342529
chrXI	342813
chrXI	342972
chrXI	343519
chrXI	343793
chrXI	344089
chrXI	344692
chrXI	345623
chrXI	347287
chrXI	348351
chrXI	349222
chrXI	350428
chrXI	350464
chrXI	350485
chrXI	351443
chrXI	351518
chrXI	354092
chrXI	355187
chrXI	355412
chrXI	355474
chrXI	355535
chrXI	355543
chrXI	355752
chrXI	356125
chrXI	357892
chrXI	358834
chrXI	359874
chrXI	360238
chrXI	360304
chrXI	360927
chrXI	360932
chrXI	360940
chrXI	361052
chrXI	361298
chrXI	361482
chrXI	361682
chrXI	361800
chrXI	362170
chrXI	362299
chrXI	362322
chrXI	362657
chrXI	363372
chrXI	363449
chrXI	364133
chrXI	364367
chrXI	364621
chrXI	364623
chrXI	364965
chrXI	365167
chrXI	365381
chrXI	365453
chrXI	365937
chrXI	366156
chrXI	366174
chrXI	366213
chrXI	366486
chrXI	366579
chrXI	366732
chrXI	366804
chrXI	366808
chrXI	366840
chrXI	366957
chrXI	366981
chrXI	367533
chrXI	367626
chrXI	367701
chrXI	367753
chrXI	367768
chrXI	367788
chrXI	368071
chrXI	368145
chrXI	369378
chrXI	369689
chrXI	369878
chrXI	370652
chrXI	370874
chrXI	371802
chrXI	372140
chrXI	372141
chrXI	372458
chrXI	373211
chrXI	373448
chrXI	373454
chrXI	373559
chrXI	374090
chrXI	374257
chrXI	374280
chrXI	374295
chrXI	374399
chrXI	374745
chrXI	378422
chrXI	378458
chrXI	379283
chrXI	379301
chrXI	379423
chrXI	379434
chrXI	379628
chrXI	379650
chrXI	379901
chrXI	381581
chrXI	383250
chrXI	383913
chrXI	384219
chrXI	384228
chrXI	384453
chrXI	385928
chrXI	390664
chrXI	390798
chrXI	391161
chrXI	391848
chrXI	391941
chrXI	395017
chrXI	395065
chrXI	395161
chrXI	395283
chrXI	395287
chrXI	395440
chrXI	396283
chrXI	396781
chrXI	397717
chrXI	399858
chrXI	399930
chrXI	399948
chrXI	400068
chrXI	401736
chrXI	410730
chrXI	410848
chrXI	411001
chrXI	414336
chrXI	414399
chrXI	415240
chrXI	415294
chrXI	415378
chrXI	420245
chrXI	427643
chrXI	429856
chrXI	431261
chrXI	431262
chrXI	434001
chrXI	436933
chrXI	436938
chrXI	437047
chrXI	437157
chrXI	439411
chrXI	439704
chrXI	439977
chrXI	440556
chrXI	447357
chrXI	448425
chrXI	449097
chrXI	449167
chrXI	449253
chrXI	450921
chrXI	450942
chrXI	450979
chrXI	451012
chrXI	453381
chrXI	453612
chrXI	454007
chrXI	455903
chrXI	456734
chrXI	456866
chrXI	457465
chrXI	457680
chrXI	462985
chrXI	464192
chrXI	464717
chrXI	465048
chrXI	465951
chrXI	466913
chrXI	467309
chrXI	467744
chrXI	469133
chrXI	469182
chrXI	469480
chrXI	469538
chrXI	469561
chrXI	470511
chrXI	470676
chrXI	471237
chrXI	471663
chrXI	472885
chrXI	473123
chrXI	473897
chrXI	475354
chrXI	475412
chrXI	477518
chrXI	478550
chrXI	478973
chrXI	479380
chrXI	482154
chrXI	482182
chrXI	482863
chrXI	482900
chrXI	484132
chrXI	484168
chrXI	484887
chrXI	485195
chrXI	487361
chrXI	488573
chrXI	489732
chrXI	489820
chrXI	489879
chrXI	489952
chrXI	490084
chrXI	490246
chrXI	490335
chrXI	490578
chrXI	491161
chrXI	491405
chrXI	492262
chrXI	493329
chrXI	495081
chrXI	495938
chrXI	495985
chrXI	496326
chrXI	496395
chrXI	496396
chrXI	496416
chrXI	497626
chrXI	498151
chrXI	498193
chrXI	498394
chrXI	498942
chrXI	499300
chrXI	499999
chrXI	500136
chrXI	501710
chrXI	502906
chrXI	503165
chrXI	503618
chrXI	504574
chrXI	504632
chrXI	505640
chrXI	507344
chrXI	507512
chrXI	507925
chrXI	507968
chrXI	508894
chrXI	509797
chrXI	509825
chrXI	510202
chrXI	511345
chrXI	511693
chrXI	513184
chrXI	513674
chrXI	513762
chrXI	515611
chrXI	516535
chrXI	516541
chrXI	517282
chrXI	517860
chrXI	518593
chrXI	519321
chrXI	522668
chrXI	524511
chrXI	525867
chrXI	526035
chrXI	527413
chrXI	527820
chrXI	528861
chrXI	528889
chrXI	529197
chrXI	529895
chrXI	530289
chrXI	533844
chrXI	534309
chrXI	537837
chrXI	537898
chrXI	539613
chrXI	542955
chrXI	549235
chrXI	549266
chrXI	550227
chrXI	550329
chrXI	553342
chrXI	556734
chrXI	558102
chrXI	558543
chrXI	559170
chrXI	559707
chrXI	565671
chrXI	566095
chrXI	566530
chrXI	568316
chrXI	570916
chrXI	570918
chrXI	570942
chrXI	570944
chrXI	571067
chrXI	571323
chrXI	571557
chrXI	572316
chrXI	572346
chrXI	572739
chrXI	574194
chrXI	575327
chrXI	575606
chrXI	575717
chrXI	575843
chrXI	576947
chrXI	577326
chrXI	577440
chrXI	578482
chrXI	578669
chrXI	580782
chrXI	580815
chrXI	581030
chrXI	581940
chrXI	582207
chrXI	582756
chrXI	583405
chrXI	583793
chrXI	584258
chrXI	584345
chrXI	584438
chrXI	584769
chrXI	584944
chrXI	585032
chrXI	585338
chrXI	585479
chrXI	585500
chrXI	585929
chrXI	586229
chrXI	586298
chrXI	587530
chrXI	590023
chrXI	590748
chrXI	590994
chrXI	591644
chrXI	591912
chrXI	591920
chrXI	592340
chrXI	594957
chrXI	595260
chrXI	595509
chrXI	595973
chrXI	596996
chrXI	597150
chrXI	597399
chrXI	599836
chrXI	599871
chrXI	603048
chrXI	605622
chrXI	606047
chrXI	606902
chrXI	606908
chrXI	607403
chrXI	608641
chrXI	610394
chrXI	610473
chrXI	610521
chrXI	612307
chrXI	613649
chrXI	614931
chrXI	615148
chrXI	617524
chrXI	617543
chrXI	620047
chrXI	620113
chrXI	621343
chrXI	621619
chrXI	623443
chrXI	623581
chrXI	624424
chrXI	624652
chrXI	624661
chrXI	625174
chrXI	625303
chrXI	627536
chrXI	628859
chrXI	628913
chrXI	629976
chrXI	631559
chrXI	632920
chrXI	633272
chrXI	633878
chrXI	634397
chrXI	641940
chrXI	642703
chrXI	642807
chrXI	643448
chrXI	643816
chrXI	644390
chrXI	644655
chrXI	648627
chrXI	648695
chrXI	649600
chrXI	649880
chrXI	650083
chrXI	650108
chrXI	650140
chrXI	650463
chrXI	651018
chrXI	651740
chrXI	652034
chrXI	652240
chrXI	652478
chrXI	652829
chrXI	652867
chrXI	652995
chrXI	653013
chrXI	653233
chrXI	653447
chrXI	654112
chrXI	654405
chrXI	654576
chrXI	654804
chrXI	654942
chrXI	654985
chrXI	655841
chrXI	656040
chrXI	656134
chrXI	656226
chrXI	657110
chrXI	657302
chrXI	657303
chrXI	657311
chrXI	657441
chrXI	657504
chrXI	657972
chrXI	657995
chrXI	658021
chrXI	658347
chrXI	658419
chrXI	658746
chrXI	660039
chrXI	660077
chrXI	660424
chrXI	660530
chrXI	660644
chrXI	660700
chrXI	660787
chrXI	660798
chrXI	660936
chrXI	660999
chrXI	661167
chrXI	661199
chrXI	661888
chrXI	661960
chrXI	662044
chrXI	662123
chrXI	662530
chrXI	663021
chrXI	663149
chrXI	663226
chrXI	663255
chrXI	663269
chrXI	663275
chrXI	663293
chrXI	663684
chrXI	663830
chrXI	663906
chrXI	664144
chrXI	664233
chrXI	664278
chrXI	664310
chrXI	664498
chrXI	664633
chrXI	664835
chrXI	664865
chrXI	665232
chrXI	665287
chrXI	665296
chrXI	665316
chrXI	665320
chrXI	665330
chrXI	665333
chrXI	665600
chrXI	665602
chrXI	665629
chrXI	665791
chrXI	665831
chrXI	666123
chrXII	13651
chrXII	13683
chrXII	14785
chrXII	14801
chrXII	15102
chrXII	15466
chrXII	15467
chrXII	15923
chrXII	16099
chrXII	16146
chrXII	16175
chrXII	16338
chrXII	16523
chrXII	16672
chrXII	17679
chrXII	17865
chrXII	17874
chrXII	18087
chrXII	18108
chrXII	18699
chrXII	19080
chrXII	19191
chrXII	19941
chrXII	20114
chrXII	20301
chrXII	21405
chrXII	21830
chrXII	22019
chrXII	22028
chrXII	22074
chrXII	22436
chrXII	22437
chrXII	22443
chrXII	22603
chrXII	23030
chrXII	23845
chrXII	24051
chrXII	24179
chrXII	24246
chrXII	24315
chrXII	24591
chrXII	25333
chrXII	25411
chrXII	25449
